ZIP,form,time_min,time_max,LAT,LNG,year,month,time_mean
29407,N-600,1.8,4.3,32.79893,-79.997803,2017,10,3.05
29407,I-485,4.9,16,32.79893,-79.997803,2017,10,10.45
29407,N-400,2.5,8.3,32.79893,-79.997803,2017,10,5.4
29650,N-400,6.1,12,34.898138,-82.258067,2017,10,9.05
29650,N-600,8.6,11.4,34.898138,-82.258067,2017,10,10
29650,I-485,6.5,13.5,34.898138,-82.258067,2017,10,10
30345,I-485,8.3,14.4,33.851722,-84.283624,2017,10,11.350000000000001
30345,N-400,8.9,17.8,33.851722,-84.283624,2017,10,13.350000000000001
30345,N-600,4,5.2,33.851722,-84.283624,2017,10,4.6
32216,I-485,4.6,11.4,30.277467,-81.582904,2017,10,8
32216,N-400,2.5,8,30.277467,-81.582904,2017,10,5.25
32216,N-600,3.4,4.6,30.277467,-81.582904,2017,10,4
32822,N-600,4.6,5.8,28.489898,-81.290154,2017,10,5.199999999999999
32822,N-400,5.5,12,28.489898,-81.290154,2017,10,8.75
32822,I-485,8.6,13.2,28.489898,-81.290154,2017,10,10.899999999999999
33015,I-485,6.1,11.4,25.940565,-80.31818,2017,10,8.75
33015,N-400,4,9.8,25.940565,-80.31818,2017,10,6.9
33015,N-600,3.4,4.6,25.940565,-80.31818,2017,10,4
33150,N-600,4.6,6.1,25.85219,-80.207174,2017,10,5.35
33150,N-400,9.5,13.8,25.85219,-80.207174,2017,10,11.65
33150,I-485,6.5,13.5,25.85219,-80.207174,2017,10,10
33186,N-600,4.9,6.5,25.654426,-80.412156,2017,10,5.7
33186,N-400,4,6.8,25.654426,-80.412156,2017,10,5.4
33186,I-485,6.5,11.4,25.654426,-80.412156,2017,10,8.95
33309,N-400,9.8,17.8,26.18599,-80.172721,2017,10,13.8
33309,N-600,4.6,5.8,26.18599,-80.172721,2017,10,5.199999999999999
33309,I-485,12.9,14.4,26.18599,-80.172721,2017,10,13.65
33411,I-485,6.1,11.1,26.720012,-80.193151,2017,10,8.6
33411,N-400,4,12,26.720012,-80.193151,2017,10,8
33411,N-600,4.3,5.5,26.720012,-80.193151,2017,10,4.9
33634,N-400,3.1,9.8,28.009826,-82.547789,2017,10,6.45
33634,N-600,7.1,9.2,28.009826,-82.547789,2017,10,8.149999999999999
33634,I-485,5.2,12.3,28.009826,-82.547789,2017,10,8.75
33916,N-400,7.4,10.4,26.637103,-81.838448,2017,10,8.9
33916,I-485,6.5,13.5,26.637103,-81.838448,2017,10,10
36109,I-485,6.5,12.9,32.388957,-86.242148,2017,10,9.7
36109,N-400,7.4,13.2,32.388957,-86.242148,2017,10,10.3
36109,N-600,4.6,5.8,32.388957,-86.242148,2017,10,5.199999999999999
37217,N-600,1.5,4.3,36.108666,-86.656722,2017,10,2.9
37217,N-400,7.7,9.2,36.108666,-86.656722,2017,10,8.45
37217,I-485,6.5,13.5,36.108666,-86.656722,2017,10,10
38103,I-485,4.6,13.2,35.15305,-90.054979,2017,10,8.899999999999999
38103,N-400,5.8,12.9,35.15305,-90.054979,2017,10,9.35
38103,N-600,4.6,6.1,35.15305,-90.054979,2017,10,5.35
40202,N-400,2.5,6.1,38.256783,-85.754048,2017,10,4.3
40202,I-485,4,10.4,38.256783,-85.754048,2017,10,7.2
40202,N-600,2.2,4.3,38.256783,-85.754048,2017,10,3.25
43215,I-485,6.5,13.5,39.966856,-83.01296,2017,10,10
43215,N-400,3.1,8.3,39.966856,-83.01296,2017,10,5.7
43215,N-600,2.8,4.3,39.966856,-83.01296,2017,10,3.55
45202,N-400,2.8,6.8,39.109356,-84.502584,2017,10,4.8
45202,I-485,6.5,13.5,39.109356,-84.502584,2017,10,10
45202,N-600,1.8,4.3,39.109356,-84.502584,2017,10,3.05
46204,I-485,4.9,12.6,39.771994,-86.156997,2017,10,8.75
46204,N-400,3.4,9.2,39.771994,-86.156997,2017,10,6.3
46204,N-600,2.8,4.3,39.771994,-86.156997,2017,10,3.55
48214,I-485,4,11.4,42.365116,-82.987644,2017,10,7.7
48214,N-400,7.4,10.4,42.365116,-82.987644,2017,10,8.9
48214,N-600,0.9,4.3,42.365116,-82.987644,2017,10,2.6
50309,N-400,7.4,10.4,41.584603,-93.620836,2017,10,8.9
50309,I-485,6.5,13.5,41.584603,-93.620836,2017,10,10
50309,N-600,5.2,6.8,41.584603,-93.620836,2017,10,6
53202,N-400,6.1,12,43.049579,-87.89252,2017,10,9.05
53202,I-485,8.9,13.5,43.049579,-87.89252,2017,10,11.2
53202,N-600,6.1,8,43.049579,-87.89252,2017,10,7.05
55401,N-400,9.8,15.4,44.984577,-93.269097,2017,10,12.600000000000001
55401,N-600,3.4,4.6,44.984577,-93.269097,2017,10,4
55401,I-485,9.2,16.3,44.984577,-93.269097,2017,10,12.75
60605,N-600,4.6,6.1,41.867566,-87.617228,2017,10,5.35
60605,N-400,5.5,11.4,41.867566,-87.617228,2017,10,8.45
60605,I-485,8,20.9,41.867566,-87.617228,2017,10,14.45
63103,N-400,4.6,12.9,38.629712,-90.216863,2017,10,8.75
63103,N-600,4,5.2,38.629712,-90.216863,2017,10,4.6
63103,I-485,6.5,13.5,38.629712,-90.216863,2017,10,10
64063,I-131,2.5,3.7,38.911994,-94.351673,2017,10,3.1
64063,I-539,1.8,3.1,38.911994,-94.351673,2017,10,2.45
64063,I-817,8,14.4,38.911994,-94.351673,2017,10,11.2
64063,I-824,2.2,6.5,38.911994,-94.351673,2017,10,4.35
64063,I-600,1.8,3.1,38.911994,-94.351673,2017,10,2.45
64063,I-765,2.5,3.7,38.911994,-94.351673,2017,10,3.1
64063,I-600A,1.8,3.1,38.911994,-94.351673,2017,10,2.45
64063,I-765,4,5.2,38.911994,-94.351673,2017,10,4.6
64063,I-102,2.2,4.6,38.911994,-94.351673,2017,10,3.4
64153,I-485,4.6,16,39.274581,-94.726643,2017,10,10.3
64153,N-600,1.5,4.3,39.274581,-94.726643,2017,10,2.9
64153,N-400,3.1,6.8,39.274581,-94.726643,2017,10,4.95
67203,N-600,3.4,4.6,37.700763,-97.365701,2017,10,4
67203,N-400,4.3,7.7,37.700763,-97.365701,2017,10,6
67203,I-485,6.5,13.5,37.700763,-97.365701,2017,10,10
68110,I-485,6.5,13.5,41.302498,-95.892524,2017,10,10
68110,N-400,4.6,10.1,41.302498,-95.892524,2017,10,7.35
68508,I-140,3.7,4.9,40.818272,-96.703937,2017,10,4.300000000000001
68508,I-821,2.5,3.7,40.818272,-96.703937,2017,10,3.1
68508,I-129,2.2,3.4,40.818272,-96.703937,2017,10,2.8
68508,I-821,2.5,3.7,40.818272,-96.703937,2017,10,3.1
68508,I-751,9.8,14.4,40.818272,-96.703937,2017,10,12.100000000000001
68508,I-824,2.2,6.5,40.818272,-96.703937,2017,10,4.35
68508,I-212,6.8,8.9,40.818272,-96.703937,2017,10,7.85
68508,I-360,0.6,4.3,40.818272,-96.703937,2017,10,2.4499999999999997
68508,I-765,1.8,3.1,40.818272,-96.703937,2017,10,2.45
68508,I-539,2.2,3.4,40.818272,-96.703937,2017,10,2.8
68508,I-131,2.5,3.7,40.818272,-96.703937,2017,10,3.1
68508,I-130,4.6,6.1,40.818272,-96.703937,2017,10,5.35
68508,I-102,2.2,4.6,40.818272,-96.703937,2017,10,3.4
68508,I-131,2.5,3.7,40.818272,-96.703937,2017,10,3.1
68508,I-130,4.6,6.1,40.818272,-96.703937,2017,10,5.35
68508,I-131,2.5,3.7,40.818272,-96.703937,2017,10,3.1
68508,I-821,2.5,3.7,40.818272,-96.703937,2017,10,3.1
68508,I-130,4.6,6.1,40.818272,-96.703937,2017,10,5.35
68508,I-821D,3.1,4.9,40.818272,-96.703937,2017,10,4
68508,I-765,1.8,3.1,40.818272,-96.703937,2017,10,2.45
68508,I-918,31,31.3,40.818272,-96.703937,2017,10,31.15
68508,I-730,5.2,6.8,40.818272,-96.703937,2017,10,6
68508,I-821,2.5,3.7,40.818272,-96.703937,2017,10,3.1
68508,I-140,2.8,4,40.818272,-96.703937,2017,10,3.4
68508,I-821D,3.1,4.3,40.818272,-96.703937,2017,10,3.7
68508,I-131,2.5,3.7,40.818272,-96.703937,2017,10,3.1
68508,I-765,1.8,3.1,40.818272,-96.703937,2017,10,2.45
68508,I-765,0.5,1.8,40.818272,-96.703937,2017,10,1.15
68508,I-129F,4.6,6.1,40.818272,-96.703937,2017,10,5.35
68508,N-656,6.1,8,40.818272,-96.703937,2017,10,7.05
68508,I-140,3.1,4.3,40.818272,-96.703937,2017,10,3.7
68508,I-131,2.5,3.7,40.818272,-96.703937,2017,10,3.1
68508,I-539,2.2,3.4,40.818272,-96.703937,2017,10,2.8
68508,I-140,4.6,5.8,40.818272,-96.703937,2017,10,5.199999999999999
68508,I-140,2.8,4,40.818272,-96.703937,2017,10,3.4
68508,I-601A,4,5.2,40.818272,-96.703937,2017,10,4.6
68508,I-485,5.2,8.9,40.818272,-96.703937,2017,10,7.050000000000001
68508,I-601,6.8,8.9,40.818272,-96.703937,2017,10,7.85
68508,I-130,4.6,6.1,40.818272,-96.703937,2017,10,5.35
68508,I-130,4.6,6.1,40.818272,-96.703937,2017,10,5.35
70113,N-600,12,15.4,29.943018,-90.083073,2017,10,13.7
70113,N-400,8.9,12.9,29.943018,-90.083073,2017,10,10.9
70113,I-485,6.5,13.5,29.943018,-90.083073,2017,10,10
72904,I-485,6.5,13.5,35.41334,-94.382352,2017,10,10
72904,N-400,6.1,12,35.41334,-94.382352,2017,10,9.05
72904,N-600,0.5,4.3,35.41334,-94.382352,2017,10,2.4
73119,N-600,4,5.2,35.422007,-97.566125,2017,10,4.6
73119,N-400,4,7.7,35.422007,-97.566125,2017,10,5.85
73119,I-485,5.8,11.7,35.422007,-97.566125,2017,10,8.75
75063,N-600,4.9,6.5,32.92043,-96.986323,2017,10,5.7
75063,I-485,11.4,14.4,32.92043,-96.986323,2017,10,12.9
75063,N-400,9.8,12.6,32.92043,-96.986323,2017,10,11.2
75227,I-765,0.6,3.1,32.76681,-96.6869,2017,10,1.85
75227,I-765,0.6,3.1,32.76681,-96.6869,2017,10,1.85
75227,I-824,2.2,6.5,32.76681,-96.6869,2017,10,4.35
75227,I-765,0.6,1.8,32.76681,-96.6869,2017,10,1.2
75227,I-130,4,5.2,32.76681,-96.6869,2017,10,4.6
75227,I-751,9.5,12,32.76681,-96.6869,2017,10,10.75
75227,I-140,1.8,3.7,32.76681,-96.6869,2017,10,2.75
75227,I-130,4,5.2,32.76681,-96.6869,2017,10,4.6
75227,I-212,14.4,18.7,32.76681,-96.6869,2017,10,16.55
75227,I-140,1.8,3.7,32.76681,-96.6869,2017,10,2.75
75227,I-140,3.4,4.6,32.76681,-96.6869,2017,10,4
75227,I-817,8,14.4,32.76681,-96.6869,2017,10,11.2
75227,I-131,1.5,3.1,32.76681,-96.6869,2017,10,2.3
75227,I-130,3.1,4.3,32.76681,-96.6869,2017,10,3.7
75227,I-130,4,5.2,32.76681,-96.6869,2017,10,4.6
75227,I-130,3.1,4.3,32.76681,-96.6869,2017,10,3.7
75227,I-102,2.2,4.6,32.76681,-96.6869,2017,10,3.4
75227,I-129,1.8,3.1,32.76681,-96.6869,2017,10,2.45
75227,I-129F,4.3,5.5,32.76681,-96.6869,2017,10,4.9
75227,I-140,1.8,3.7,32.76681,-96.6869,2017,10,2.75
75227,I-730,4.9,6.5,32.76681,-96.6869,2017,10,5.7
75227,I-140,1.8,3.7,32.76681,-96.6869,2017,10,2.75
75227,N-656,6.1,8,32.76681,-96.6869,2017,10,7.05
75227,I-485,6.1,15.1,32.76681,-96.6869,2017,10,10.6
77067,N-400,10.4,13.2,29.952629,-95.446609,2017,10,11.8
77067,N-600,11.1,14.1,29.952629,-95.446609,2017,10,12.6
77067,I-485,12,14.8,29.952629,-95.446609,2017,10,13.4
78258,N-600,4.9,6.1,29.634097,-98.497426,2017,10,5.5
78258,N-400,8,10.4,29.634097,-98.497426,2017,10,9.2
78258,I-485,4.9,10.4,29.634097,-98.497426,2017,10,7.65
78552,N-600,8.6,11.1,26.193782,-97.75069,2017,10,9.85
78552,I-485,5.5,19.4,26.193782,-97.75069,2017,10,12.45
78552,N-400,8.6,12.9,26.193782,-97.75069,2017,10,10.75
79925,N-600,8.3,10.8,31.79695,-106.35688,2017,10,9.55
79925,I-485,6.5,12.6,31.79695,-106.35688,2017,10,9.55
79925,N-400,7.4,10.4,31.79695,-106.35688,2017,10,8.9
80111,N-400,7.1,10.8,39.613005,-104.877957,2017,10,8.95
80111,I-485,5.5,15.1,39.613005,-104.877957,2017,10,10.3
83709,N-400,6.1,12,43.551112,-116.290079,2017,10,9.05
83709,I-485,6.5,13.5,43.551112,-116.290079,2017,10,10
83709,N-600,2.5,4.3,43.551112,-116.290079,2017,10,3.4
84111,I-485,9.8,11.1,40.755959,-111.883983,2017,10,10.45
84111,N-600,2.2,4.3,40.755959,-111.883983,2017,10,3.25
84111,N-400,10.1,11.7,40.755959,-111.883983,2017,10,10.899999999999999
85034,I-485,8.9,12.3,33.42958,-112.014097,2017,10,10.600000000000001
85034,N-600,4.3,5.5,33.42958,-112.014097,2017,10,4.9
85034,N-400,10.4,11.1,33.42958,-112.014097,2017,10,10.75
85714,N-600,4,5.2,32.167395,-110.950864,2017,10,4.6
85714,N-400,3.1,6.5,32.167395,-110.950864,2017,10,4.8
85714,I-485,6.5,13.5,32.167395,-110.950864,2017,10,10
87107,N-400,3.4,9.8,35.1378,-106.642543,2017,10,6.6000000000000005
87107,I-485,6.5,13.5,35.1378,-106.642543,2017,10,10
87107,N-600,3.4,4.6,35.1378,-106.642543,2017,10,4
89118,N-600,3.7,4.9,36.07738,-115.213966,2017,10,4.300000000000001
89118,I-485,9.2,11.1,36.07738,-115.213966,2017,10,10.149999999999999
89118,N-400,9.5,19.1,36.07738,-115.213966,2017,10,14.3
89521,N-600,2.5,4.3,39.385322,-119.69207,2017,10,3.4
89521,N-400,6.1,12,39.385322,-119.69207,2017,10,9.05
89521,I-485,6.5,13.5,39.385322,-119.69207,2017,10,10
90012,N-600,2.5,4.3,34.065975,-118.238642,2017,10,3.4
90012,I-485,8,15.7,34.065975,-118.238642,2017,10,11.85
90012,N-400,5.8,11.4,34.065975,-118.238642,2017,10,8.6
90012,N-600,4.6,5.8,34.065975,-118.238642,2017,10,5.199999999999999
90012,N-400,5.8,10.4,34.065975,-118.238642,2017,10,8.1
90012,I-485,8.3,12,34.065975,-118.238642,2017,10,10.15
91311,I-485,9.2,11.1,34.293338,-118.603118,2017,10,10.149999999999999
91311,N-600,4,5.2,34.293338,-118.603118,2017,10,4.6
91311,N-400,8,9.5,34.293338,-118.603118,2017,10,8.75
92251,I-485,6.5,13.5,32.881449,-115.675459,2017,10,10
92251,N-400,6.1,12,32.881449,-115.675459,2017,10,9.05
92251,N-600,3.7,4.9,32.881449,-115.675459,2017,10,4.300000000000001
92408,I-485,4.6,11.1,34.083458,-117.270016,2017,10,7.85
92408,N-600,3.4,4.6,34.083458,-117.270016,2017,10,4
92408,N-400,4.6,9.8,34.083458,-117.270016,2017,10,7.2
92408,I-485,4.6,11.4,34.083458,-117.270016,2017,10,8
92408,N-400,3.4,8,34.083458,-117.270016,2017,10,5.7
92408,N-600,3.7,4.9,34.083458,-117.270016,2017,10,4.300000000000001
92677,I-130,48.9,63.6,33.528868,-117.701175,2017,10,56.25
92677,I-612,8.9,11.4,33.528868,-117.701175,2017,10,10.15
92677,I-130,55.9,72.5,33.528868,-117.701175,2017,10,64.2
92677,I-360,2.5,4.3,33.528868,-117.701175,2017,10,3.4
92677,I-102,2.2,4.6,33.528868,-117.701175,2017,10,3.4
92677,I-129CW,0.6,1.8,33.528868,-117.701175,2017,10,1.2
92677,I-129,0.5,2.5,33.528868,-117.701175,2017,10,1.5
92677,I-765,1.8,3.1,33.528868,-117.701175,2017,10,2.45
92677,I-129,4,5.2,33.528868,-117.701175,2017,10,4.6
92677,I-539,0.9,2.8,33.528868,-117.701175,2017,10,1.8499999999999999
92677,I-130,11.7,15.4,33.528868,-117.701175,2017,10,13.55
92677,I-129,4,5.2,33.528868,-117.701175,2017,10,4.6
92677,I-130,20,25.8,33.528868,-117.701175,2017,10,22.9
92677,I-130,25.8,33.5,33.528868,-117.701175,2017,10,29.65
92677,I-485,5.8,26.7,33.528868,-117.701175,2017,10,16.25
92677,I-765,1.2,3.1,33.528868,-117.701175,2017,10,2.15
92677,I-129F,3.4,4.6,33.528868,-117.701175,2017,10,4
92677,I-765,9.8,12.9,33.528868,-117.701175,2017,10,11.350000000000001
92677,I-129,5.8,7.7,33.528868,-117.701175,2017,10,6.75
92677,I-821,9.8,12.9,33.528868,-117.701175,2017,10,11.350000000000001
92677,I-539,1.5,2.8,33.528868,-117.701175,2017,10,2.15
92677,I-539,3.4,4.6,33.528868,-117.701175,2017,10,4
92677,I-824,2.2,6.5,33.528868,-117.701175,2017,10,4.35
92677,I-821D,8.6,11.4,33.528868,-117.701175,2017,10,10
92677,I-539,1.2,2.8,33.528868,-117.701175,2017,10,2
92677,I-129,4,5.2,33.528868,-117.701175,2017,10,4.6
92677,I-129F,3.4,4.6,33.528868,-117.701175,2017,10,4
92677,I-821,9.8,12.9,33.528868,-117.701175,2017,10,11.350000000000001
92677,I-751,9.2,12,33.528868,-117.701175,2017,10,10.6
92677,I-539,3.1,4.3,33.528868,-117.701175,2017,10,3.7
92677,I-131,1.2,3.1,33.528868,-117.701175,2017,10,2.15
92701,N-600,7.1,9.2,33.74822,-117.858473,2017,10,8.149999999999999
92701,N-400,6.5,9.2,33.74822,-117.858473,2017,10,7.85
92701,I-485,8.6,15.4,33.74822,-117.858473,2017,10,12
93721,N-600,2.8,4.3,36.732891,-119.783739,2017,10,3.55
93721,N-400,4,7.1,36.732891,-119.783739,2017,10,5.55
93721,I-485,4.3,12.3,36.732891,-119.783739,2017,10,8.3
94111,I-485,10.8,12.6,37.799367,-122.398407,2017,10,11.7
94111,N-600,4.9,6.1,37.799367,-122.398407,2017,10,5.5
94111,N-400,6.1,12,37.799367,-122.398407,2017,10,9.05
95050,N-600,3.7,4.9,37.351157,-121.952295,2017,10,4.300000000000001
95050,N-400,6.1,12,37.351157,-121.952295,2017,10,9.05
95050,I-485,5.8,11.7,37.351157,-121.952295,2017,10,8.75
95814,N-600,3.1,4.3,38.580568,-121.49559000000001,2017,10,3.7
95814,I-485,5.2,11.1,38.580568,-121.49559000000001,2017,10,8.15
95814,N-400,5.5,8,38.580568,-121.49559000000001,2017,10,6.75
96813,N-600,2.5,4.3,21.316548,-157.845053,2017,10,3.4
96813,I-485,6.5,13.5,21.316548,-157.845053,2017,10,10
96813,N-400,6.5,10.4,21.316548,-157.845053,2017,10,8.45
97209,N-600,4,5.2,45.531124,-122.683951,2017,10,4.6
97209,I-485,4.9,11.1,45.531124,-122.683951,2017,10,8
97209,N-400,4.3,6.8,45.531124,-122.683951,2017,10,5.55
98168,N-600,4,5.2,47.489569,-122.29996,2017,10,4.6
98168,N-400,8.9,11.7,47.489569,-122.29996,2017,10,10.3
98168,I-485,9.5,12,47.489569,-122.29996,2017,10,10.75
98901,I-485,6.5,13.5,46.722625,-120.406039,2017,10,10
98901,N-400,6.1,12,46.722625,-120.406039,2017,10,9.05
98901,N-600,4,5.2,46.722625,-120.406039,2017,10,4.6
99201,N-600,4,5.2,47.66236,-117.437255,2017,10,4.6
99201,I-485,6.5,13.5,47.66236,-117.437255,2017,10,10
99201,N-400,6.1,12,47.66236,-117.437255,2017,10,9.05
99501,N-400,6.1,12,61.220018,-149.855702,2017,10,9.05
99501,N-600,4,5.2,61.220018,-149.855702,2017,10,4.6
99501,I-485,6.5,13.5,61.220018,-149.855702,2017,10,10
00802,N-400,11.3,22,18.340862,-64.923479,2018,10,16.65
00802,I-485,11.9,24.9,18.340862,-64.923479,2018,10,18.4
00820,N-400,11.3,22,17.743072,-64.68657,2018,10,16.65
00820,I-485,11.9,24.9,17.743072,-64.68657,2018,10,18.4
00917,N-400,11.3,22,18.420674000000002,-66.050105,2018,10,16.65
00917,I-485,11.9,24.9,18.420674000000002,-66.050105,2018,10,18.4
00917,N-600,21.5,27.7,18.420674000000002,-66.050105,2018,10,24.6
01840,N-600,8.5,11.3,42.706763,-71.160403,2018,10,9.9
01840,N-400,7.3,18.1,42.706763,-71.160403,2018,10,12.700000000000001
01840,I-485,9,20.9,42.706763,-71.160403,2018,10,14.95
02203,N-600,11.3,14.7,42.360598,-71.058775,2018,10,13
02203,N-400,7.3,21.5,42.360598,-71.058775,2018,10,14.4
02203,I-485,10.2,23.7,42.360598,-71.058775,2018,10,16.95
02919,N-400,11.3,22,41.82744,-71.519879,2018,10,16.65
02919,I-485,11.9,24.9,41.82744,-71.519879,2018,10,18.4
02919,N-600,6.8,9,41.82744,-71.519879,2018,10,7.9
03110,I-485,11.9,24.9,42.935584,-71.536871,2018,10,18.4
03110,N-400,11.3,22,42.935584,-71.536871,2018,10,16.65
04106,N-400,11.3,22,43.631402,-70.285989,2018,10,16.65
04106,I-485,11.9,24.9,43.631402,-70.285989,2018,10,18.4
04106,N-600,5.7,7.9,43.631402,-70.285989,2018,10,6.800000000000001
05478,I-485,11.9,24.9,44.808422,-73.082507,2018,10,18.4
05478,N-400,11.3,22,44.808422,-73.082507,2018,10,16.65
05478,N-600,5.1,7.9,44.808422,-73.082507,2018,10,6.5
06103,N-400,10.7,20.4,41.767208,-72.674257,2018,10,15.549999999999999
06103,I-485,11.9,24.9,41.767208,-72.674257,2018,10,18.4
06103,N-400,11.3,22,41.767208,-72.674257,2018,10,16.65
06103,N-600,4.5,7.9,41.767208,-72.674257,2018,10,6.2
06103,N-600,7.3,9.6,41.767208,-72.674257,2018,10,8.45
06103,I-485,11.9,24.9,41.767208,-72.674257,2018,10,18.4
07102,N-400,9.6,19.2,40.735659,-74.173605,2018,10,14.399999999999999
07102,I-485,11.9,24.3,40.735659,-74.173605,2018,10,18.1
07102,N-600,6.8,9,40.735659,-74.173605,2018,10,7.9
08054,N-600,6.2,8.5,39.948992,-74.900247,2018,10,7.35
08054,I-485,10.7,19.2,39.948992,-74.900247,2018,10,14.95
08054,N-400,7.9,20.4,39.948992,-74.900247,2018,10,14.149999999999999
10278,N-400,13.6,27.7,40.715182,-74.003778,2018,10,20.65
10278,I-485,21.5,32.8,40.715182,-74.003778,2018,10,27.15
10278,N-600,19.2,24.9,40.715182,-74.003778,2018,10,22.049999999999997
11101,N-600,20.4,26,40.747155,-73.93975,2018,10,23.2
11101,I-485,11.3,33.9,40.747155,-73.93975,2018,10,22.6
11101,N-400,8.5,13.6,40.747155,-73.93975,2018,10,11.05
11219,I-485,22,41.3,40.632667,-73.996669,2018,10,31.65
11219,N-400,17,21.5,40.632667,-73.996669,2018,10,19.25
11432,N-600,17.5,22.6,40.715359,-73.793071,2018,10,20.05
11432,I-485,14.1,27.7,40.715359,-73.793071,2018,10,20.9
11432,N-400,11.9,24.9,40.715359,-73.793071,2018,10,18.4
12110,N-600,10.7,14.1,42.750578,-73.776118,2018,10,12.399999999999999
12110,N-400,11.3,22,42.750578,-73.776118,2018,10,16.65
12110,I-485,11.9,24.9,42.750578,-73.776118,2018,10,18.4
14202,I-485,11.9,24.9,42.881489,-78.877477,2018,10,18.4
14202,N-600,4.5,7.9,42.881489,-78.877477,2018,10,6.2
14202,N-400,7.3,15.8,42.881489,-78.877477,2018,10,11.55
15235,N-400,6.2,18.1,40.459801,-79.82242,2018,10,12.15
15235,I-485,11.9,24.9,40.459801,-79.82242,2018,10,18.4
15235,N-600,6.8,9,40.459801,-79.82242,2018,10,7.9
19104,N-400,10.7,22.6,39.95852,-75.198857,2018,10,16.65
19104,N-600,9.6,12.4,39.95852,-75.198857,2018,10,11
19104,I-485,15.3,24.9,39.95852,-75.198857,2018,10,20.1
21227,I-485,11.3,26.6,39.23997,-76.67945,2018,10,18.950000000000003
21227,N-400,14.1,22.6,39.23997,-76.67945,2018,10,18.35
21227,N-600,17,21.5,39.23997,-76.67945,2018,10,19.25
22202,I-130,9,11.9,38.856868,-77.051492,2018,10,10.45
22202,I-129F,11.9,15.8,38.856868,-77.051492,2018,10,13.850000000000001
22202,I-765,4,6.2,38.856868,-77.051492,2018,10,5.1
22202,I-765,4,6.2,38.856868,-77.051492,2018,10,5.1
22202,I-765,4,6.2,38.856868,-77.051492,2018,10,5.1
22202,I-90,2.3,14.7,38.856868,-77.051492,2018,10,8.5
23502,N-600,13,16.4,36.860941,-76.204908,2018,10,14.7
23502,N-400,9.6,22,36.860941,-76.204908,2018,10,15.8
23502,I-485,11.9,24.9,36.860941,-76.204908,2018,10,18.4
27703,N-400,4.5,9,35.959253,-78.806827,2018,10,6.75
27703,N-600,4.5,7.9,35.959253,-78.806827,2018,10,6.2
27703,I-485,7.3,16.4,35.959253,-78.806827,2018,10,11.85
28217,I-485,11.9,24.9,35.168896,-80.908285,2018,10,18.4
28217,N-400,10.7,14.7,35.168896,-80.908285,2018,10,12.7
28217,N-600,15.3,19.8,35.168896,-80.908285,2018,10,17.55
29407,N-600,3.4,7.9,32.79893,-79.997803,2018,10,5.65
29407,I-485,9,29.4,32.79893,-79.997803,2018,10,19.2
29407,N-400,4.5,15.3,32.79893,-79.997803,2018,10,9.9
29650,N-400,11.3,22,34.898138,-82.258067,2018,10,16.65
29650,N-600,15.8,20.9,34.898138,-82.258067,2018,10,18.35
29650,I-485,11.9,24.9,34.898138,-82.258067,2018,10,18.4
30345,I-485,15.3,26.6,33.851722,-84.283624,2018,10,20.950000000000003
30345,N-400,16.4,32.8,33.851722,-84.283624,2018,10,24.599999999999998
30345,N-600,7.3,9.6,33.851722,-84.283624,2018,10,8.45
32216,I-485,8.5,20.9,30.277467,-81.582904,2018,10,14.7
32216,N-400,4.5,14.7,30.277467,-81.582904,2018,10,9.6
32216,N-600,6.2,8.5,30.277467,-81.582904,2018,10,7.35
32822,N-600,8.5,10.7,28.489898,-81.290154,2018,10,9.6
32822,N-400,10.2,22,28.489898,-81.290154,2018,10,16.1
32822,I-485,15.8,24.3,28.489898,-81.290154,2018,10,20.05
33015,I-485,11.3,20.9,25.940565,-80.31818,2018,10,16.1
33015,N-400,7.3,18.1,25.940565,-80.31818,2018,10,12.700000000000001
33015,N-600,6.2,8.5,25.940565,-80.31818,2018,10,7.35
33150,N-600,8.5,11.3,25.85219,-80.207174,2018,10,9.9
33150,N-400,17.5,25.4,25.85219,-80.207174,2018,10,21.45
33150,I-485,11.9,24.9,25.85219,-80.207174,2018,10,18.4
33186,N-600,9,11.9,25.654426,-80.412156,2018,10,10.45
33186,N-400,7.3,12.4,25.654426,-80.412156,2018,10,9.85
33186,I-485,11.9,20.9,25.654426,-80.412156,2018,10,16.4
33309,N-400,18.1,32.8,26.18599,-80.172721,2018,10,25.45
33309,N-600,8.5,10.7,26.18599,-80.172721,2018,10,9.6
33309,I-485,23.7,26.6,26.18599,-80.172721,2018,10,25.15
33411,I-485,11.3,20.4,26.720012,-80.193151,2018,10,15.85
33411,N-400,7.3,22,26.720012,-80.193151,2018,10,14.65
33411,N-600,7.9,10.2,26.720012,-80.193151,2018,10,9.05
33634,N-400,5.7,18.1,28.009826,-82.547789,2018,10,11.9
33634,N-600,13,17,28.009826,-82.547789,2018,10,15
33634,I-485,9.6,22.6,28.009826,-82.547789,2018,10,16.1
33916,N-400,13.6,19.2,26.637103,-81.838448,2018,10,16.4
33916,I-485,11.9,24.9,26.637103,-81.838448,2018,10,18.4
36109,I-485,11.9,23.7,32.388957,-86.242148,2018,10,17.8
36109,N-400,13.6,24.3,32.388957,-86.242148,2018,10,18.95
36109,N-600,8.5,10.7,32.388957,-86.242148,2018,10,9.6
37217,N-600,2.8,7.9,36.108666,-86.656722,2018,10,5.35
37217,N-400,14.1,17,36.108666,-86.656722,2018,10,15.55
